z,H,dH_dz,S_rel,dlnS_dlna,Omega_m,Omega_r,Omega_geom,Delta_H,w_geom,H_p16,H_p50,H_p84,dH_dz_p16,dH_dz_p50,dH_dz_p84,S_rel_p16,S_rel_p50,S_rel_p84,dlnS_dlna_p16,dlnS_dlna_p50,dlnS_dlna_p84,Omega_m_p16,Omega_m_p50,Omega_m_p84,Omega_geom_p16,Omega_geom_p50,Omega_geom_p84,Delta_H_p16,Delta_H_p50,Delta_H_p84,w_geom_p16,w_geom_p50,w_geom_p84,reconstruction,H0_anchor_sigma,gp_length_scale
0.17945205479452056,75.21019074605972,46.5688819431446,0.802141113850785,1.4605936496764682,0.4149689687115202,0.00014312083558597842,0.5848879104528938,0.21511426019956373,-0.8774042818831189,73.92931210532802,75.70227077790507,77.60271981238179,39.06241676097668,47.03304700207772,56.23882573383564,0.7534427877610262,0.7917468495651051,0.8301772540767748,1.2462803681835404,1.4687740014223656,1.7155420250157198,0.3897760272121974,0.40959173887419525,0.42947281098483225,0.5703790658729472,0.5902669948713694,0.6100895408786428,-0.03974819984360216,0.23640405697990807,0.5421263415403578,-1.0237367680238478,-0.8657834134537323,-0.7051796783651819,gp_planck_anchor,0.54,0.65
0.1884246575342466,75.62930920804449,46.85249791948198,0.7932752228991902,1.4724625777399478,0.4198197082952957,0.00014589534214986389,0.5800343963625545,0.2124198714854613,-0.8779268535236504,74.28130012590762,76.10018402327793,78.10801560094389,39.31492622348985,47.302281710519765,56.16569589560684,0.7437259808032828,0.7834887108580383,0.8223281698228979,1.257955541839338,1.4788985380745863,1.7177203146449063,0.3935970963158965,0.41464045838083446,0.43519520389952393,0.5646535574808489,0.5852154461649757,0.6062661211989042,-0.04946777101584271,0.23126384634904312,0.5251842916043034,-1.0287412173354211,-0.8660898708215035,-0.7098084331673779,gp_planck_anchor,0.54,0.65
0.1973972602739726,76.05096069008576,47.13351991661215,0.7845032515471316,1.4842034105317354,0.4246523179913007,0.00014868895509213348,0.5751989930536072,0.20965170073746472,-0.8785048286075345,74.62713873475465,76.49732581997927,78.59625690268531,39.78708764222357,47.475581112448396,56.27671874871091,0.7345146691025428,0.7753747469725916,0.8147241234934083,1.2703630951531286,1.4900496299124586,1.7217941926799563,0.39759345320478745,0.4197110502276199,0.4410109032468695,0.5588346799570603,0.5801419909666583,0.602267332307021,-0.05017458484929169,0.22712407832051654,0.5161955585935305,-1.0295053115640116,-0.8696092951371377,-0.7114279191016789,gp_planck_anchor,0.54,0.65
0.20636986301369864,76.47512261536328,47.41210366640998,0.7758250409741932,1.4958206289622333,0.42946640984057366,0.00015150139484798792,0.5703820887645784,0.20681539386112036,-0.8791363439029247,74.978639526996,76.92110148041772,79.15455163125057,40.05519044729144,47.7551125208607,56.116290516977756,0.7241897482010848,0.7668548547914088,0.8071031562695974,1.2803291274167616,1.4994987632586074,1.7170216155896365,0.4008831305737841,0.4245008654819067,0.44678075157106134,0.5530616391130451,0.575349384801326,0.5989754512569218,-0.043130068441360345,0.22122577615471223,0.511361243343891,-1.0258555561867624,-0.8717128376541075,-0.7176934633543216,gp_planck_anchor,0.54,0.65
0.2153424657534247,76.90177380824126,47.6884057009916,0.7672403634044772,1.507318796495217,0.4342616040245297,0.00015433238067398252,0.5655840635947963,0.20391665489893213,-0.8798194244236315,75.32300847628382,77.35214556863816,79.66304661196455,40.44494993830363,47.83889990605145,56.22131166711202,0.7149741402172164,0.7583321041260223,0.7997400536300208,1.298900130990892,1.504548456479621,1.7166245660008923,0.40467867929819035,0.4292194879578482,0.45265657942053156,0.5471825508021676,0.5706279715808393,0.5951775018069194,-0.04596648902498319,0.21670601591955524,0.49458060243735213,-1.0275274936266114,-0.8744608277677743,-0.7195962342746897,gp_planck_anchor,0.54,0.65
0.22431506849315072,77.3308944998044,47.96258298626423,0.7587489261841264,1.518702543239948,0.43903752785970923,0.0001571816303949251,0.5608052905098959,0.20096123313924047,-0.8805519868541645,75.67831354775419,77.76271739364307,80.14436057431497,40.691057329030926,48.04739164281986,56.06840413832744,0.7064122505985033,0.7503455327995803,0.7922482095736141,1.3094368576675648,1.5113797969857585,1.7126490649975694,0.408753775392254,0.4341750431432717,0.4584213346195536,0.5414145440736994,0.5656695160644782,0.5910998849880797,-0.051700242762865715,0.2078198935406076,0.48359096629129605,-1.0314542931228687,-0.8772877440341658,-0.7263996013154639,gp_planck_anchor,0.54,0.65
0.23328767123287675,77.76246633010965,48.2347925565887,0.7503503757704768,1.5299765501774638,0.4437938148565732,0.00016004886015804636,0.5560461362832687,0.197954910167112,-0.8813318432589755,76.0359944442361,78.17365171614702,80.62501692248186,41.04067549547203,48.215215331955505,55.90622227993774,0.6980146207988909,0.7424776034193972,0.7848121111662255,1.3210113588389234,1.5196405661197852,1.7156631517134344,0.4128398963909634,0.43913747324870045,0.46417616623762364,0.5356564342542447,0.5607041571443034,0.5870112179043845,-0.061968979208582214,0.20161776845877002,0.4683108223616037,-1.037935779700759,-0.8796436337187674,-0.7319366129539745,gp_planck_anchor,0.54,0.65
0.24226027397260277,78.19647234716841,48.5051911513469,0.7420443016277345,1.5411455335541775,0.4485301038440095,0.00016293378419622397,0.5513069623717943,0.19490348688536413,-0.8821567050735438,76.42097933070272,78.6132701820189,81.11039266725936,41.23036603184882,48.377114418264696,55.68265169927022,0.6896856315580334,0.7341967297530907,0.7769247625587874,1.3260378011984326,1.5278808247984603,1.7160873196113815,0.41688180512116746,0.4437866239464668,0.4696136654712785,0.5302157418952065,0.5560521653936565,0.5829667577077513,-0.06601523853841303,0.1948628365266093,0.45447696900794016,-1.0415842513021139,-0.8805535615248968,-0.740323695412076,gp_planck_anchor,0.54,0.65
0.2512328767123288,78.63289700267919,48.77393485420348,0.7338302400247053,1.5522142294751118,0.453246038160896,0.00016583611460195845,0.546588125724502,0.19181277053401607,-0.883024187374623,76.82245264053428,79.04791704822915,81.59529940925113,41.32237775950593,48.641463899808045,55.55002450737368,0.6815125818919584,0.7261449092451653,0.7688255751928187,1.3448945898027957,1.5387731726044738,1.7211234077481152,0.4209323367335394,0.4484992376915323,0.47486070617801945,0.5249655492156091,0.5513366629789236,0.5789136502639035,-0.06819237327158725,0.19003259068414732,0.4399721564773448,-1.043462688518353,-0.8849962629151862,-0.7469334311911112,gp_planck_anchor,0.54,0.65
0.2602054794520548,79.07172614453809,49.041178735842685,0.7257076777307018,1.563187378728181,0.45794126491578063,0.00016875556111372475,0.5418899795231057,0.18868856173638407,-0.883931813426752,77.17547891621874,79.47978270758072,82.10335844409254,41.606749962611474,48.524928771023696,55.54957005743138,0.6731042185179203,0.7182751058118593,0.7618079402367024,1.3515924166425028,1.5449512357833937,1.7240352338579858,0.424747052714286,0.4532511100634362,0.4807215115399928,0.5191013381688354,0.54658186274058,0.5750964240965986,-0.07149725638303263,0.18520853749909333,0.4285872198772718,-1.0455165108425515,-0.8867663604185154,-0.7506434095916081,gp_planck_anchor,0.54,0.65
0.26917808219178085,79.51294700616305,49.30707650095319,0.7176760556062636,1.574069711870009,0.46261543431541696,0.00017169183091622314,0.5372128738536668,0.1855366416000933,-0.8848770195018122,77.56601048104297,79.9320681091055,82.57108356580436,41.917960477881266,48.674461792863895,55.74769474089671,0.6655002042537475,0.7101696569902665,0.7541561006186916,1.3606037703181144,1.54882188374435,1.7256681060143384,0.428982775198999,0.4577767946133433,0.4861305449777255,0.5136890359589654,0.5420533093343678,0.5708580151580837,-0.07749025100925597,0.17836127432875765,0.41567715676482575,-1.0501208700565612,-0.8913695029382487,-0.7528696381218364,gp_planck_anchor,0.54,0.65
0.27815068493150685,79.95654819267159,49.571780140224426,0.709734772085911,1.5848659346029443,0.46726819906263994,0.00017464462845597593,0.5325571563089041,0.1823627589012006,-0.8858571599681199,77.95680710819994,80.36983372028816,83.05516332731793,42.167339913432464,48.75749534710335,55.864142683987914,0.6577651871019042,0.7024542334325199,0.7466139048516299,1.3660410413067072,1.5492892689188025,1.7358834127425369,0.43305297481747623,0.4624749096275209,0.49154831978968755,0.5082679607236236,0.5373522372681503,0.5667851687239835,-0.08195400392274049,0.16371729245576755,0.41035245317585023,-1.054607060370879,-0.9001968778483589,-0.7533971166629038,gp_planck_anchor,0.54,0.65
0.2871232876712329,80.40251966396198,49.83543958810438,0.7018831865505845,1.5955807134719138,0.47189921382377115,0.00017761365527361534,0.5279231725209552,0.17917261737950593,-0.8868695126452364,78.37452149622962,80.80074314957804,83.53773342141984,42.271454406944365,49.0288633139039,56.07957042126599,0.6501877485009464,0.6949818287433159,0.7386766203267735,1.3700452616377863,1.5584702327706608,1.740954066186653,0.43714266595176776,0.4672592033690801,0.49663665276740837,0.5031764228880349,0.5325649293850346,0.562692802079326,-0.09038413525561308,0.15667600822903133,0.40479127726907593,-1.058768221287628,-0.9022214515261373,-0.758357103815507,gp_planck_anchor,0.54,0.65
0.29609589041095896,80.85085271475205,50.09820238705637,0.6941206225879154,1.606218661908874,0.47650813476547943,0.00018059860985410994,0.5233112666246665,0.1759718631730193,-0.8879112844203096,78.7759758492568,81.23951866602678,84.03234925104606,42.25918820070745,49.15820654800481,55.844865115065026,0.6425562470441245,0.6874949025412429,0.731167037290125,1.3794498690216201,1.5591750347372144,1.7494185492387133,0.44110961236009394,0.47195963210156644,0.5019401956999066,0.49786956683097255,0.5278614931904357,0.5587232052206075,-0.09822902167680099,0.14567345443887675,0.39458983890851285,-1.0638890226834896,-0.908401047035608,-0.7615891318046861,gp_planck_anchor,0.54,0.65
0.30506849315068496,81.30153995163727,50.360213359036415,0.6864463711388993,1.6167843266516406,0.48109461916078183,0.00018359918749608667,0.518721781651722,0.17276607241931083,-0.888979617121413,79.15532416231183,81.67196890066592,84.54814005977468,42.49651846956002,49.13637748827655,55.982213400026,0.6347402558549574,0.6802336750434088,0.724175631569043,1.3859614497767514,1.5685017721937577,1.7629763095516393,0.4448564876960617,0.4767404630494126,0.5075370987790259,0.49226921084230707,0.5230775994310719,0.5549737426028432,-0.10798657584041653,0.14180643529980103,0.3834273975222467,-1.070130134572608,-0.9090569487263354,-0.7677019922799533,gp_planck_anchor,0.54,0.65
0.314041095890411,81.75457526723625,50.62161428489554,0.6788596935299308,1.6272821745628654,0.48565832506360285,0.00018661508020129328,0.5141550598561958,0.16956073905125169,-0.8900715936429268,79.55837938322992,82.11213516943471,85.0031476132346,42.704105129894444,49.38742025262199,56.13575992615592,0.627963124529596,0.6729603340064048,0.7168566253144861,1.3908078465457374,1.5737106434423134,1.7710398833848442,0.44924676213274684,0.4814379050085457,0.5128414476203252,0.4869614921360031,0.518377101615209,0.5505806139952447,-0.11755422927524217,0.13864380054094702,0.3750205344775406,-1.0784632576657391,-0.9120040500848868,-0.7702877954280538,gp_planck_anchor,0.54,0.65
0.323013698630137,82.20995381149778,50.88254359239351,0.6713598243895503,1.637716579873973,0.49019891105109187,0.00018964597658515235,0.5096114429723231,0.16636126281435673,-0.8911842443175595,79.9901600597847,82.53556816621412,85.470195474836,42.95406611491684,49.40137820499193,56.4772319040414,0.6211189584962908,0.6660730728329064,0.7091384368142593,1.4070537636790497,1.581644033467216,1.7760242779623465,0.45351512858982623,0.4863387458134401,0.5177832763926618,0.48201640591405653,0.5134731016135499,0.5463094174923485,-0.12395287216023876,0.1273564833661,0.36769718763009135,-1.0840958553987763,-0.9177688861253788,-0.768584970727373,gp_planck_anchor,0.54,0.65
0.33198630136986307,82.66767196024972,51.14313605348915,0.6639459744495834,1.648091811877774,0.49471603603265596,0.0001926915618092434,0.5050912724055349,0.16317293753256917,-0.8923145535291435,80.42070607309972,82.95841604348246,85.94952399800727,43.13377496848385,49.53754165313151,56.793400350246436,0.6142104559119446,0.659300284125024,0.701565912740654,1.408736208288885,1.5889982435776702,1.7893552819711744,0.45765736028517956,0.49125446296730735,0.5227472124586904,0.47704917785522005,0.5085541937512538,0.5421643824821785,-0.1297205877696887,0.12078422733398189,0.3709863329153035,-1.0900481488229705,-0.9205107403306844,-0.7654672685568078,gp_planck_anchor,0.54,0.65
0.34095890410958907,83.12772728107554,51.4035224915521,0.6566173332306892,1.6584120230924826,0.4992093591244687,0.00019575151753645404,0.5005948893579949,0.1600009396489307,-0.8934594665597902,80.86525401920937,83.40223947122693,86.40401860276924,43.34490632535224,49.71385631749616,57.043673175492216,0.6077658603973076,0.6523020377733078,0.6938734288167946,1.416640923995503,1.5985966642666387,1.7983990425379595,0.46206883417754213,0.49592855039358613,0.5275342154140686,0.47225892623816157,0.5038769845697417,0.5377499779624082,-0.12990907026117057,0.11674545183373398,0.36378945481965164,-1.0927458516843334,-0.9248072693810225,-0.7664577462999501,gp_planck_anchor,0.54,0.65
0.3499315068493151,83.59011849661111,51.663829499116446,0.649373071612613,1.6686812379187104,0.5036785395879817,0.0001988255219094198,0.4961226348901089,0.1568503170671276,-0.8946158966644272,81.32308872618695,83.86001447885027,86.85473257049063,43.540433249036965,49.873650207851256,57.05223348033747,0.6014746108208384,0.6451999007518272,0.6860826823042264,1.421424701747982,1.609916113782539,1.8183194772264462,0.4665266652113593,0.5004416689869389,0.5321519147713394,0.4676380199313064,0.49936078323565747,0.5332891748524814,-0.14428696548764908,0.10703873621589927,0.3627274009286056,-1.095751375218805,-0.9272422038676337,-0.7674432556130579,gp_planck_anchor,0.54,0.65
0.3589041095890411,84.05484544535808,51.924179166772824,0.642212344289733,1.6789033418099497,0.5081232368307979,0.00020191324955277717,0.4916748499196494,0.15372597831934515,-0.8957807323651207,81.70159458246157,84.34501800381986,87.33665507084626,43.543343003846765,49.99149730921153,57.39684096154698,0.5948549805022887,0.637801133365033,0.6797404705604044,1.4259361708182352,1.6166518039256448,1.8320935261187756,0.4706537344311466,0.5046330535708032,0.5378157725822527,0.4619705152266259,0.4951664200759567,0.5291592415989875,-0.15022377165805356,0.10290659814510102,0.3602292462637325,-1.1039765107985575,-0.931161434619122,-0.7686446683344952,gp_planck_anchor,0.54,0.65
0.3678767123287672,84.52190904011714,52.18468882376967,0.6351342921127169,1.6890820709758758,0.5125431104680522,0.0002050143715996331,0.4872518751603481,0.15063268208532057,-0.8969508449568995,82.0739124396228,84.84283144080968,87.87345348598825,43.67275205310101,50.16064147024828,57.92491411766488,0.5876094443743153,0.6303385497613108,0.6735873018057214,1.4274521842249543,1.6261321070844224,1.8424820501421437,0.4741913263070452,0.508673023885864,0.5435740679201385,0.4562085054991964,0.491123509755479,0.525618999820074,-0.16011059938830538,0.09586283682931518,0.3597495840118756,-1.1146958683769561,-0.9352795965543312,-0.7684652498212672,gp_planck_anchor,0.54,0.65
0.3768493150684932,84.99131122414818,52.4454707908668,0.6281380443173579,1.6992210026366334,0.5169378204422858,0.0002081285557425505,0.4828540510019717,0.14757502708680587,-0.898123096216084,82.47226576595872,85.33460135279769,88.39012976932683,44.04342615095208,50.42361795522906,57.994794995774456,0.58075997813062,0.6230943815696173,0.6670959637525522,1.4298515974245185,1.6355854198520565,1.8590836108671327,0.47794716465744264,0.5127870449058405,0.5489989607345949,0.45078000231224874,0.48700649771603916,0.5218604051330279,-0.1580616080759012,0.08580745152965774,0.35391895944939566,-1.1193514816403634,-0.9424631303555813,-0.7616013637384669,gp_planck_anchor,0.54,0.65
0.38582191780821923,85.46305492516998,52.70663214595638,0.6212227206418514,1.709323545845066,0.521307027199625,0.0002112554663092395,0.4784817173340658,0.1445574423809541,-0.8992943463013396,82.87847861130997,85.7946396710004,88.8390576309231,44.126150294541645,50.84496363420155,58.73162603467253,0.5749052749687388,0.6164302133321369,0.6605726928570398,1.4377511617613175,1.641713189276336,1.8653915940827315,0.4824391475985971,0.5172853331188315,0.5543280619336622,0.4454473010921516,0.4825050411739341,0.5173653478296744,-0.16290167192611263,0.07350934757990815,0.351531444934586,-1.118774165646617,-0.9485866991443079,-0.7668945082638087,gp_planck_anchor,0.54,0.65
0.3947945205479452,85.93714400731582,52.968274502936744,0.6143874333339792,1.7193929328925857,0.5256503919199206,0.00021439476436302884,0.4741352133157164,0.1415841780753719,-0.900461461836841,83.34254398971862,86.23923788470279,89.31360372100836,44.05849331561626,50.99890437791339,59.133861518094726,0.5688122569011128,0.6100906820645133,0.6532368143484184,1.4450388249772217,1.646454082985894,1.876418857853604,0.48665771717760864,0.5219742278803652,0.5588886895284353,0.44088335894572456,0.4778128767364863,0.5131437918325555,-0.1734613874091557,0.06765602909815174,0.3574660719197836,-1.1268388366573072,-0.9505510064851035,-0.7594401502265226,gp_planck_anchor,0.54,0.65
0.4037671232876713,86.41358322116632,53.230493804293715,0.6076312890498262,1.729432211313111,0.5299675767983528,0.00021754610782808776,0.4698148770938191,0.13865929648674016,-0.9016213241660497,83.79774921724437,86.70353181331254,89.81423494133956,44.12688265880436,51.21641272604848,59.2758481909917,0.5624887117352215,0.6035743714837485,0.6461590959483224,1.450829493891664,1.6508287102837078,1.8930225517152715,0.49059484741296466,0.5264291896044889,0.5635709952353462,0.4361976648075212,0.4733547167583543,0.5092037685698848,-0.18201727363237102,0.06681404654231202,0.34627305582631235,-1.129768833628659,-0.9511293277393744,-0.7524216926012857,gp_planck_anchor,0.54,0.65
0.4127397260273973,86.89237815198422,53.49338012781272,0.6009533906458355,1.7394442364982008,0.5342582453758811,0.00022070915163925934,0.4655210454724797,0.13578666376400056,-0.9027708377636761,84.22526614541657,87.15450427500843,90.31763395001327,44.16956376996445,51.435388424023245,59.423048387413814,0.5562359584882702,0.5973439741962696,0.6396160794268614,1.4553960621777275,1.65669182922377,1.9041564774768882,0.4945036533990542,0.5310494099999736,0.5686300628765131,0.43113502851915503,0.4687312064607473,0.5052920605973719,-0.19202163081628465,0.0671325947929305,0.35525025334158616,-1.1420732944924217,-0.9509078934946993,-0.7536344372406529,gp_planck_anchor,0.54,0.65
0.42171232876712333,87.37353516627985,53.757017507812215,0.5943528388661226,1.7494316649351342,0.5385220629157766,0.0002238835479162537,0.4612540535363071,0.13296994199613918,-0.9039069387924106,84.68701528102389,87.62617015206679,90.77145513361077,44.394957978598526,51.66657739026097,59.64348885780813,0.5506879432704115,0.5909306256973621,0.632660184456302,1.4605606590360216,1.6719360913568577,1.9223938018392452,0.49895884706900095,0.535421316734612,0.5732309923984837,0.42653069426731616,0.4643560888123928,0.500833717275826,-0.1913831954028995,0.06624078777065502,0.36233490248576855,-1.1436402063426268,-0.9501674075406052,-0.755930527280868,gp_planck_anchor,0.54,0.65
0.4306849315068494,87.85706135683888,54.021483771255205,0.5878287339271259,1.7593969480783338,0.5427586968233742,0.00022706894616185064,0.45701423423046394,0.13021258182356385,-0.9050266037899817,85.12193972930991,88.05043229267254,91.24873822057066,44.56861748738649,51.900802744885745,60.173347472192596,0.5449423617281461,0.585249872222164,0.6262116448018994,1.459984417705906,1.6873668709231535,1.9386452015371431,0.5031605109186238,0.5403775617452677,0.5781987110389136,0.42155939330329933,0.45939636548207446,0.49662898646274795,-0.2013800395406673,0.06522936959417497,0.35734238960821824,-1.1508770434240905,-0.9510022344657152,-0.75586553612879,gp_planck_anchor,0.54,0.65
0.4396575342465754,88.34296448634771,54.286850389062586,0.5813801770017645,1.7693423268631283,0.546967817106069,0.00023026499348365273,0.4528019179004473,0.12751781557098668,-0.9061268584710201,85.56627991361115,88.50980951923577,91.69042964660756,44.764531036979854,52.029608626583745,60.56477179637845,0.5397047057046789,0.5791904069070852,0.6197247706157453,1.4615125276305885,1.6982645539309718,1.9556471983161605,0.507759150447033,0.5449076612630755,0.5830427634088817,0.41671178460305186,0.45486294103719543,0.49202709080188073,-0.21318994951533687,0.06504163017261845,0.35161433673733455,-1.1580318206817215,-0.9541720282386501,-0.7530541534674149,gp_planck_anchor,0.54,0.65
0.44863013698630144,88.83125292975402,54.553182342914695,0.575006271605388,1.7792698268693448,0.5511490968704855,0.00023347133483882563,0.44861743179467567,0.12488865091853289,-0.9072047866271261,85.92712270489622,89.05759348602092,92.12163182118121,44.86040879366335,52.1328777335294,61.14082224897124,0.5346639623596757,0.5720872722774479,0.614530751002457,1.472633984484477,1.7087379606568625,1.9708573408917855,0.5124806015784843,0.5483512076598722,0.5890336943082687,0.41071678612677864,0.4514165062143956,0.4873023073824322,-0.22240570699425383,0.05850395569643585,0.35766875124072367,-1.1680052101780243,-0.9582614831396429,-0.7470900232308852,gp_planck_anchor,0.54,0.65
0.45760273972602744,89.32193561550241,54.82053800779523,0.5687061248858968,1.7891812541408656,0.5553022128536775,0.00023668761330117137,0.4444610995330213,0.1223278651266283,-0.9082575391073567,86.35120277263279,89.54246228257098,92.52260792066825,45.00289036754725,52.41782893691176,61.510231531107934,0.5300397710058605,0.565909222845248,0.6085095197100349,1.4787616971382265,1.7180940309798722,1.9840312995870528,0.5175471915289548,0.5525712313777547,0.5941674760497916,0.4055792707152093,0.4471932450408398,0.48223221325874777,-0.22800299231516594,0.05067953334222533,0.363853971221478,-1.178638413821814,-0.9614813881721094,-0.738842979252213,gp_planck_anchor,0.54,0.65
0.4665753424657535,89.81502196578813,55.08896905049212,0.5624788488204799,1.7990781916656589,0.5594268459851283,0.00023991347034977233,0.44033324054452194,0.1198379998288751,-0.9092823428602378,86.78087094328777,89.9839072358226,93.01833829968615,45.100397798938914,52.555628413627716,61.847230278789674,0.524405219153772,0.560370351043305,0.6024987575084171,1.4853170180700557,1.7262155338798126,1.99868279516395,0.5215598033322053,0.5573297888891591,0.5992296071749111,0.4005134097081265,0.44243119697567507,0.478216522699857,-0.23592193588095992,0.049550073879086956,0.36389202066351795,-1.1878615644741986,-0.9625234985824271,-0.7361238232020004,gp_planck_anchor,0.54,0.65
0.4755479452054795,90.3105218359716,55.35852034423608,0.5563235613215106,1.8089619965193835,0.5635226819762782,0.00024314854617836005,0.43623416947754345,0.11742135640583547,-0.9102765100171885,87.27634648740347,90.473427530457,93.52087811612759,45.373491808293764,52.78446610031824,62.11710470907188,0.5187845174171999,0.5543219442298302,0.5956773815138019,1.48821413357204,1.7383162123768026,2.0139750256432385,0.5254978630210424,0.5614951629024609,0.6033857613829686,0.3963538899649585,0.4382625633844969,0.47427539536677393,-0.24633930729516862,0.04693315333505002,0.365501705310246,-1.1933206222702635,-0.9664541234806688,-0.7328081298774065,gp_planck_anchor,0.54,0.65
0.48452054794520555,90.80844545330069,55.62922989961892,0.5502393872541743,1.818833797674055,0.5675894119342412,0.0002463924800244657,0.4321641955857344,0.11507999195123368,-0.9112374469960738,87.71071304156672,90.95354998245497,93.98500150098471,45.5251126193257,53.07835881933496,62.653607501277,0.5136733702967197,0.5484855597543039,0.5897920047831631,1.4950629482516362,1.746655130096872,2.031189926365595,0.5298704035491291,0.5657802831398575,0.6083891937088026,0.39134670248815573,0.4339741097290357,0.46989957791973397,-0.2508665793420454,0.039582343779110254,0.3691594687871471,-1.2012985052963017,-0.9699468010841164,-0.7308742785492798,gp_planck_anchor,0.54,0.65
0.49349315068493155,91.30880335508614,55.901128811897465,0.5442254593684859,1.8286944944717523,0.5716267329963504,0.0002496449105173277,0.4281236220931323,0.11281571584063196,-0.912162663602422,88.17453838750258,91.47734669757125,94.52120857284973,45.54361613791669,53.42516111837166,63.12685961021109,0.5078620112657304,0.5422219812822799,0.5836033722282641,1.4983526099799012,1.7532754457033373,2.050989210800575,0.5334324172368843,0.5695223815491091,0.6129872891643213,0.38674500264759315,0.43022889256777097,0.4663346183470359,-0.253956579800654,0.03213780646614757,0.36087900922298277,-1.2106653460804826,-0.9764309813714962,-0.7263737459046875,gp_planck_anchor,0.54,0.65
0.5024657534246576,91.81160632647824,56.17424122475075,0.538280919148375,1.838544755761732,0.5756343489821333,0.00025290547604344755,0.42411274554182327,0.11063008691115851,-0.913049782104659,88.59187237359731,91.94894183897499,95.04440733122327,45.60088310326655,53.83666166786149,63.51615334194148,0.5022859612352849,0.5366741605817287,0.5781178731784031,1.4988124843247717,1.762920054445563,2.062675665505158,0.5371415593849796,0.5739160911197773,0.6182357459158884,0.3814926316454847,0.42583175832233766,0.46262244698118116,-0.2525926466807968,0.0281142732248697,0.3625918505426643,-1.215291060516961,-0.9781086833048442,-0.7234851458598892,gp_planck_anchor,0.54,0.65
0.5114383561643836,92.31686533799189,56.44858431052133,0.5324049175805782,1.8483850196977856,0.5796119710593169,0.0002561738151286099,0.42013185512555445,0.10852441125932019,-0.9138965462585643,89.12172748207546,92.40966405033942,95.54421369712178,45.75726579696677,54.298953300062294,63.880327823960464,0.49704484673965244,0.5313361886627859,0.571264148377948,1.4926259820974508,1.772927442249956,2.0768893197736875,0.541116608450642,0.5784484805390102,0.6219167556557208,0.37780837288553837,0.4212958598792109,0.4586442317097796,-0.2628251320435284,0.028271808377038053,0.3661438082522132,-1.2225862466402595,-0.9783057485617805,-0.7158601594116331,gp_planck_anchor,0.54,0.65
0.5204109589041096,92.8245914829287,56.724168266933575,0.5265966158460864,1.858215494191054,0.5835593184204468,0.00025944956683510606,0.41618123201271806,0.1064997406623731,-0.9147008302550281,89.67238519213258,92.8979865538549,96.08073080922455,45.79415035022972,54.835324304677584,64.25857459598191,0.4915091052398486,0.5257648577568523,0.5642696799642911,1.4974333046294146,1.7791366514152547,2.08851663920195,0.544676342042887,0.582637587879387,0.6253075312993062,0.3744144579432383,0.41710337235374517,0.455081495701199,-0.2754036586245538,0.02603371480370137,0.364799680263812,-1.2322932289525181,-0.9796798612295495,-0.7116401935826812,gp_planck_anchor,0.54,0.65
0.5293835616438357,93.33479591484327,57.000996330243986,0.5208551859369427,1.8680361580119311,0.5874761189667252,0.00026273237117283786,0.4122611486621019,0.10455687162706404,-0.9154606475641478,90.1450785919836,93.43433748581575,96.59020741549949,45.98283848927998,55.212964125863856,64.75109451877876,0.48633783993321417,0.5197460087624607,0.5583674895479049,1.505851615610245,1.7888551715031054,2.1026186288331137,0.5485437688340782,0.5862250704616806,0.6297865022246496,0.3699318432608602,0.41351275666383003,0.4512109102066097,-0.28310038920988706,0.025970734518999884,0.3764195882412657,-1.2396553690323204,-0.9786697141881358,-0.7091832287116003,gp_planck_anchor,0.54,0.65
0.5383561643835617,93.84748978520076,57.27906480474261,0.5151798112011905,1.8778467625331554,0.5913621099956877,0.0002660218695229136,0.4083718681347894,0.1026963450680007,-0.9161741596476276,90.56738837727654,93.92898007780278,97.10561523176912,46.22956794924915,55.508700731189954,65.20920230770112,0.4811887540453115,0.5142863251359584,0.5531725359235786,1.5103214300955015,1.806804167408003,2.1226470609958916,0.5523446197065842,0.590336499532507,0.6349730150968247,0.36474134484318915,0.4093979399647168,0.44740691028515583,-0.2839569368501401,0.020210343153836026,0.37932036576205913,-1.25071862812199,-0.981658308720182,-0.7028071352709966,gp_planck_anchor,0.54,0.65
0.5473287671232877,94.3626841813722,57.55836310848527,0.5095696868187927,1.887646834104543,0.5952170388893747,0.00026931770507229415,0.404513643405553,0.1009184466161296,-0.9168396845105898,90.94557484492913,94.41366473699594,97.63566362412074,46.12609483829732,55.7444533506,65.5376096560864,0.47597834787674626,0.5090195328349583,0.5485813371729354,1.5203659027857959,1.8175269987643274,2.1367855807877265,0.555979741588124,0.5945744162341,0.64078568162192,0.35892438224060047,0.4051565568281402,0.4437686943969234,-0.28551517198278265,0.026864397012196263,0.3883121685701525,-1.2552330512265726,-0.977137021098175,-0.6973522160655412,gp_planck_anchor,0.54,0.65
0.5563013698630137,94.88039006511252,57.83887383510222,0.5040240202113456,1.8974356770483383,0.5990406637996916,0.00027261952325799253,0.40068671667705047,0.09922320755623171,-0.9174557050629618,91.41803924464098,94.90267355017511,98.1745197043831,46.09240433341485,56.026179185654826,66.11467923054687,0.47076763035847996,0.5037873603791345,0.5429256836843687,1.524388496716683,1.8313775438823847,2.1499796253793413,0.5595149089662446,0.5987593897784196,0.6452759172307092,0.3544304218818822,0.4009681187043064,0.44023045942532574,-0.291582191818038,0.02825620956528013,0.3818167497142334,-1.2640476863230778,-0.976377735281986,-0.6957514870364573,gp_planck_anchor,0.54,0.65
